16.73
16.28
15.58
17.34
18.9
18.92
18.67
17.32
17.98
17.41
17.18
17.05
18.07
19.6
21.05
16.81
13.48
18.04
17.85
16.16
15.75
16.74
17.02
16.11
16.31
17.7
18.85
17.91
17.92
14.95
11.76
14.17
15.65
17.14
18.86
18.27
18.05
19.25
18.75
20.55
21.35
22.3
22.4
21.61
23.27
22.45
22.01
22
22.45
23.26
22.08
20.36
21.45
22.28
20.48
21.39
22.88
23.97
22.71
20.84
19.78
21.49
22.72
23.4
23.17
25.35
24.55
23.92
23.64
20.22
21.13
18.64
20.84
21.75
22.18
23.4
25.16
25.22
24.88
25.42
25.75
26.13
25.12
25.25
25.99
25.99
24.77
24.75
24.89
25.64
26.52
26.99
24.46
24.48
25.77
25.51
25.4
25.94
25.18
24.1
26.52
26.55
25
24.69
26.22
27.59
28.31
28.98
28.79
26.95
24.18
24.49
25.99
26.25
25.3
23.61
25.69
27.62
27.37
26.42
26.08
22.23
20.8
22.13
23.39
22.54
23.03
22.93
23.6
24.09
24.56
24.68
23.95
22.36
21.34
22.45
23.52
23.76
23.39
21.83
19.64
20.52
21.45
21.96
22.32
21.65
22.84
23.29
23.31
23.63
23.78
21.55
23.27
23.02
23.21
23.13
23.25
22.21
21.75
22.41
22.98
22.52
23.81
20.12
17.27
17.18
18.25
19.11
19.18
17.99
18.33
19.03
21.21
20.66
17.05
17.81
18.2
18.22
18.54
17.42
19.54
17.73
17.12
17.82
18.93
19.2
19.72
18.88
18.26
16
13.94
16.08
14.7
15.68
16.95
19.91
19.58
18.52
13.3
13.62
16.33
15.99
16.12
14.7
13.97
14.34
13.8
12.53
12.26
12.08
12.1
12.37
11.69
10.61
11.49
12.38
9.51
8.79
6.69
13.9
12.93
12.55
11.81
15
12.91
11.55
9.63
8.31
7.65
7.97
10.43
8.32
12.28
13.36
10.87
9.19
10.06
11.65
9.55
8.35
4.64
3.33
5.46
5.69
4.99
4.08
7.09
6.6
4.55
9.15
8.25
11.93
10.25
10.08
9.26
5.1
5.24
5.07
5.32
5.53
6.78
