11.04
12.81
12.85
13.08
14.72
15.01
15.05
15.08
14.29
16.82
17.58
18.47
14.98
13.68
13.44
9.33
11.86
12.8
13.19
14.25
13.44
11.42
10.74
12.48
13.33
15.6
15.32
15.85
13.6
13.86
14.19
9.14
14.24
15.57
15.57
14.18
14.33
15.53
16.61
15.99
16.88
17.08
15.65
16.33
17.01
15.1
15.83
16.54
18.6
20.34
19.82
20.77
20.73
20.98
23.18
23.78
25.54
25.77
23.97
23.58
24.88
26.16
25.63
24.21
23.23
24.48
24.73
24.36
24.81
25.49
25.27
26.93
27.37
28.03
29.38
29.08
29.11
26.53
27.15
28.13
28.04
27.27
27.49
27.39
26.99
27.9
28.06
24.79
24.16
25.13
24.18
24.52
22.44
25.01
24.06
24.67
23.91
25.16
26.16
27.45
28.75
28.73
29.17
