11.3
13.92
13.2
13.22
14.86
15.36
15.1
15.23
15.58
16.99
17.54
18.51
14.85
14.19
12.75
9.55
12.73
13.12
13.94
14.15
13.64
11.33
11.47
13.06
13.38
15.2
15.28
15.69
13.64
14.19
15.19
9.63
14.77
15.49
15.38
13.61
14.59
15.26
16.5
15.82
17.31
17.48
15.85
16.29
16.76
15.21
16.15
16.51
18.65
20.09
19.97
20.48
20.77
20.67
22.55
23.64
24.9
25.11
24.12
23.28
24.28
26.3
25.16
23.4
22.84
23.98
24.16
23.31
24.37
24.55
24.62
26.3
26.75
28.18
29.89
28.87
29.2
25.65
26.63
27.62
27.3
26.45
27.32
26.81
26.67
27.92
27.64
24.78
24.31
25.06
23.7
25.16
22.87
25.64
24.32
24.1
23.7
25.11
25.64
26.95
28.12
28.22
28.87
